_index_water,_type_water,_id_water,_score_water,_source.Data.applicationType,_source.Data.applicationNo,_source.Data.oldConnectionNo,_source.Data.proposedPipeSize,_source.Data.pipeSize,_source.Data.connectionType,_source.Data.applicationStatus,_source.Data.roadCuttingArea,_source.Data.rainWaterHarvesting,_source.Data.id,_source.Data.dateEffectiveFrom,_source.Data.propertyId,_source.Data.connectionNo,_source.Data.proposedTaps,_source.Data.noOfTaps,_source.Data.workflow.action,_source.Data.waterSource,_source.Data.connectionCategory,_source.Data.connectionHolders.0.ownerType,_source.Data.connectionHolders.0.gender,_source.Data.connectionHolders.0.mobileNumber,_source.Data.connectionHolders.0.emailId,_source.Data.connectionHolders.0.locale,_source.Data.connectionHolders.0.type,_source.Data.connectionHolders.0.uuid,_source.Data.connectionHolders.0.isPrimaryOwner,_source.Data.connectionHolders.0.correspondenceAddress,_source.Data.connectionHolders.0.ownerShipPercentage,_source.Data.connectionHolders.0.permanentAddress,_source.Data.connectionHolders.0.pan,_source.Data.connectionHolders.0.relationship,_source.Data.connectionHolders.0.accountLocked,_source.Data.connectionHolders.0.institutionId,_source.Data.connectionHolders.0.lastModifiedDate,_source.Data.connectionHolders.0.lastModifiedBy,_source.Data.connectionHolders.0.fatherOrHusbandName,_source.Data.connectionHolders.0.active,_source.Data.connectionHolders.0.userName,_source.Data.connectionHolders.0.aadhaarNumber,_source.Data.connectionHolders.0.createdBy,_source.Data.connectionHolders.0.dob,_source.Data.connectionHolders.0.name,_source.Data.connectionHolders.0.permanentCity,_source.Data.connectionHolders.0.status,_source.Data.additionalDetails.adhocPenaltyComment,_source.Data.additionalDetails.adhocPenaltyReason,_source.Data.additionalDetails.adhocRebateReason,_source.Data.additionalDetails.estimationLetterDate,_source.Data.additionalDetails.adhocRebate,_source.Data.additionalDetails.detailsProvidedBy,_source.Data.additionalDetails.locality,_source.Data.additionalDetails.estimationFileStoreId,_source.Data.additionalDetails.sanctionFileStoreId,_source.Data.additionalDetails.adhocRebateComment,_source.Data.additionalDetails.adhocPenalty,_source.Data.additionalDetails.appCreatedDate,_source.Data.additionalDetails.initialMeterReading,_source.Data.roadType,_source.Data.connectionExecutionDate,_source.Data.meterInstallationDate,_source.Data.meterId,_source.Data.tenantId,_source.Data.status,_source.Data.plumberInfo.0.licenseNo,_source.Data.plumberInfo.0.mobileNumber,_source.Data.plumberInfo.0.auditDetails.lastModifiedTime,_source.Data.plumberInfo.0.auditDetails.lastModifiedBy,_source.Data.plumberInfo.0.name,_source.Data.plumberInfo.0.id,_source.Data.workflow.assignes.0,_source.Data.roadCuttingInfo.0.roadType,_source.Data.roadCuttingInfo.0.roadCuttingArea,_source.Data.roadCuttingInfo.0.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.0.auditDetails.createdBy,_source.Data.roadCuttingInfo.0.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.0.auditDetails.createdTime,_source.Data.roadCuttingInfo.0.id,_source.Data.roadCuttingInfo.0.status,_source.Data.roadCuttingInfo.1.roadType,_source.Data.roadCuttingInfo.1.roadCuttingArea,_source.Data.roadCuttingInfo.1.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.1.auditDetails.createdBy,_source.Data.roadCuttingInfo.1.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.1.auditDetails.createdTime,_source.Data.roadCuttingInfo.1.id,_source.Data.roadCuttingInfo.1.status,_source.Data.roadCuttingInfo.2.roadType,_source.Data.roadCuttingInfo.2.roadCuttingArea,_source.Data.roadCuttingInfo.2.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.2.auditDetails.createdBy,_source.Data.roadCuttingInfo.2.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.2.auditDetails.createdTime,_source.Data.roadCuttingInfo.2.id,_source.Data.roadCuttingInfo.2.status,_source.Data.roadCuttingInfo.3.roadType,_source.Data.roadCuttingInfo.3.roadCuttingArea,_source.Data.roadCuttingInfo.3.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.3.auditDetails.createdBy,_source.Data.roadCuttingInfo.3.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.3.auditDetails.createdTime,_source.Data.roadCuttingInfo.3.id,_source.Data.roadCuttingInfo.3.status,_index_meter,_type_meter,_id_meter,_score_meter,_source.Data.meterStatus,_source.Data.currentReadingDate,_source.Data.currentReading,_source.Data.lastReading,_source.Data.billingPeriod,_source.Data.lastReadingDate
water-services,general,e8d98993-1cfe-456b-a3ca-c8966ef9cf0bpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000416,,0.25,0.5,Metered,CONNECTION_ACTIVATED,,,e8d98993-1cfe-456b-a3ca-c8966ef9cf0b,,PG-PT-2021-04-12-005694,WS/1013/2021-22/000142,5,5.0,ACTIVATE_CONNECTION,GROUND.HANDPUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC647,,,,,,444.0,,1625164199000.0,1625164199000.0,44,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,36e5daf0-946d-4c37-be69-5069a4769ed3WS/1013/2021-22/000142,1,Working,1625768999000,678.0,444.0,01/07/2021 - 08/07/2021,1625164199000
water-services,general,e8d98993-1cfe-456b-a3ca-c8966ef9cf0bpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000416,,0.25,0.5,Metered,CONNECTION_ACTIVATED,,,e8d98993-1cfe-456b-a3ca-c8966ef9cf0b,,PG-PT-2021-04-12-005694,WS/1013/2021-22/000142,5,5.0,ACTIVATE_CONNECTION,GROUND.HANDPUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC647,,,,,,444.0,,1625164199000.0,1625164199000.0,44,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,3cc00d36-6319-4462-94ba-89cb7178e517WS/1013/2021-22/000142,1,Working,1625164199000,444.0,444.0,01/07/2021 - 01/07/2021,1625164199000
water-services,general,d312cec4-2de9-4bdd-b28c-e45352681848pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2021-22/000424,,0.75,0.75,Metered,PENDING_FOR_APPROVAL,,,d312cec4-2de9-4bdd-b28c-e45352681848,1628792999000.0,PG-PT-2021-08-11-005904,WS/1013/2021-22/000146,3,6.0,SUBMIT_APPLICATION,GROUND.HANDPUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC1107,,,,,1628759294954.0,200.0,,1616178599000.0,1614104999000.0,333,pg.citya,Active,,,,,,,,OPENPIPE,2000.0,1628759319639.0,,47644eac-3c6f-470a-8bfe-0fc8624e06c6,,d25ab54c-3da4-4281-aa1b-80dfa77e5962,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,43e12c17-ce32-48e5-a151-f4379b5aa9dfWS/1013/2021-22/000146,1,Working,1616178599000,200.0,200.0,19/03/2021 - 19/03/2021,1616178599000
water-services,general,076f834c-1e4b-4f34-835e-aa9e5beaf4d1pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000423,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,076f834c-1e4b-4f34-835e-aa9e5beaf4d1,0.0,PG-PT-2021-08-11-005904,WS/1013/2021-22/000146,3,3.0,ACTIVATE_CONNECTION,GROUND.HANDPUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628759100290.0,,Self,JLC1107,c395a1ec-e895-4a85-b065-93cd10854169,0a90f599-9e15-49e8-9b9c-2cbb11d36938,,,1628758884769.0,200.0,,1616178599000.0,1614104999000.0,333,pg.citya,Active,,,,,,,,OPENPIPE,2000.0,1628759233351.0,,dfcd8175-0c64-4207-b260-210e37e459ec,,20fce29d-c694-4267-b0dd-3aaeef611ebf,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,43e12c17-ce32-48e5-a151-f4379b5aa9dfWS/1013/2021-22/000146,1,Working,1616178599000,200.0,200.0,19/03/2021 - 19/03/2021,1616178599000
water-services,general,344e744c-4985-4705-a581-b7fde349673cpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2021-22/000404,,0.25,0.5,Metered,PENDING_FOR_APPROVAL,1234.0,,344e744c-4985-4705-a581-b7fde349673c,1628015399000.0,PG-PT-2021-03-16-005671,WS/1013/2021-22/000112,1,1.0,SUBMIT_APPLICATION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JLC647,,,,,1622643571823.0,,BERMCUTTINGKATCHA,1617301799000.0,1617301799000.0,45124,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,43c42b80-3924-4512-82cf-a244df5b8d27WS/1013/2021-22/000112,1,Working,1617301799000,120.0,120.0,01/04/2021 - 01/04/2021,1617301799000
water-services,general,104b4453-3a9e-4d51-af60-285f4718c22bpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2021-22/000350,,0.25,0.5,Metered,APPROVED,1234.0,,104b4453-3a9e-4d51-af60-285f4718c22b,1620325799000.0,PG-PT-2021-03-16-005671,WS/1013/2021-22/000112,1,1.0,APPROVE_CONNECTION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC647,,,,,1620311140341.0,120.0,BERMCUTTINGKATCHA,1617301799000.0,1617301799000.0,45124,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,43c42b80-3924-4512-82cf-a244df5b8d27WS/1013/2021-22/000112,1,Working,1617301799000,120.0,120.0,01/04/2021 - 01/04/2021,1617301799000
water-services,general,3eef23bb-7f03-4af9-98fe-98019a9c4432pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2021-22/000351,,0.25,0.5,Metered,APPROVED,1234.0,,3eef23bb-7f03-4af9-98fe-98019a9c4432,1620325799000.0,PG-PT-2021-03-16-005671,WS/1013/2021-22/000112,1,1.0,APPROVE_CONNECTION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC647,,,,,1620312034542.0,120.0,BERMCUTTINGKATCHA,1617301799000.0,1617301799000.0,45124,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,43c42b80-3924-4512-82cf-a244df5b8d27WS/1013/2021-22/000112,1,Working,1617301799000,120.0,120.0,01/04/2021 - 01/04/2021,1617301799000
water-services,general,49df49b1-40ac-453b-b33f-93bf051c0939pg.citya,1,,WS_AP/1013/2020-21/000069,,0.25,0.5,Non Metered,CONNECTION_ACTIVATED,1234.0,,49df49b1-40ac-453b-b33f-93bf051c0939,0.0,PG-PT-2021-03-16-005671,WS/1013/2021-22/000112,1,1.0,ACTIVATE_CONNECTION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC647,,,,,1597309395103.0,,BERMCUTTINGKATCHA,1617301799000.0,0.0,,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,43c42b80-3924-4512-82cf-a244df5b8d27WS/1013/2021-22/000112,1,Working,1617301799000,120.0,120.0,01/04/2021 - 01/04/2021,1617301799000
water-services,general,529a3ba1-a6d2-47b1-b168-9c961c7f0437pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000454,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,529a3ba1-a6d2-47b1-b168-9c961c7f0437,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000168,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632889888617.0,,ULB,JLC647,8433e64f-322c-48e1-8ac0-16ca23227d4e,1726bdbb-2d12-4b1f-b20c-e2901499bd26,,,1632889763693.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,123231,9111111111,1632889906791.0,d98a98fc-30bd-40a0-a667-87751f105886,sdfdsfsd,b774aebe-7dfc-4ecc-be31-2037d72413d8,,BERMCUTTINGKATCHA,1200.0,1632889906791.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ad680f76-c4e1-41a3-82eb-4f841259b3b6,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,9dd133e0-394c-4c9c-b27c-d7550b680457WS/1013/2021-22/000168,1,Working,1632889930769,124000.0,123456.0,01/09/2021 - 29/09/2021,1630520999000
water-services,general,529a3ba1-a6d2-47b1-b168-9c961c7f0437pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000454,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,529a3ba1-a6d2-47b1-b168-9c961c7f0437,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000168,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632889888617.0,,ULB,JLC647,8433e64f-322c-48e1-8ac0-16ca23227d4e,1726bdbb-2d12-4b1f-b20c-e2901499bd26,,,1632889763693.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,123231,9111111111,1632889906791.0,d98a98fc-30bd-40a0-a667-87751f105886,sdfdsfsd,b774aebe-7dfc-4ecc-be31-2037d72413d8,,BERMCUTTINGKATCHA,1200.0,1632889906791.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ad680f76-c4e1-41a3-82eb-4f841259b3b6,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,1c369a10-86e2-4901-9a06-8198facf7fc3WS/1013/2021-22/000168,1,Working,1630520999000,123456.0,123456.0,01/09/2021 - 01/09/2021,1630520999000
water-services,general,37394d69-9490-4855-8fcb-f60f75bb5a36pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000499,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,37394d69-9490-4855-8fcb-f60f75bb5a36,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000204,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633059039825.0,,ULB,JLC647,3e3b7e1c-ed82-4bcf-ba17-29c90ce7f828,9c253a33-4edc-4436-bd17-4c27fdc35bb6,,,1633058847057.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,23232,9111111111,1633059062527.0,d98a98fc-30bd-40a0-a667-87751f105886,sdfasdf,ed6ba863-a7fc-434c-834b-8cc00d26c428,,BERMCUTTINGKATCHA,1200.0,1633059062527.0,,d98a98fc-30bd-40a0-a667-87751f105886,,88bb88e8-5d48-412d-84bf-625a5a9543ec,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,e403a01d-6e32-49a4-a0af-8878b99594bbWS/1013/2021-22/000204,1,Working,1633026599000,124000.0,123456.0,01/09/2021 - 30/09/2021,1630520999000
water-services,general,37394d69-9490-4855-8fcb-f60f75bb5a36pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000499,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,37394d69-9490-4855-8fcb-f60f75bb5a36,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000204,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633059039825.0,,ULB,JLC647,3e3b7e1c-ed82-4bcf-ba17-29c90ce7f828,9c253a33-4edc-4436-bd17-4c27fdc35bb6,,,1633058847057.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,23232,9111111111,1633059062527.0,d98a98fc-30bd-40a0-a667-87751f105886,sdfasdf,ed6ba863-a7fc-434c-834b-8cc00d26c428,,BERMCUTTINGKATCHA,1200.0,1633059062527.0,,d98a98fc-30bd-40a0-a667-87751f105886,,88bb88e8-5d48-412d-84bf-625a5a9543ec,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,c60cf362-b42d-4692-b988-69cfb7fc0688WS/1013/2021-22/000204,1,Working,1630520999000,123456.0,123456.0,01/09/2021 - 01/09/2021,1630520999000
water-services,general,0982d7c3-c7fa-4ac3-a70c-bb4890c24d1cpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000475,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,0982d7c3-c7fa-4ac3-a70c-bb4890c24d1c,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000184,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633000465856.0,,ULB,JLC647,ea9232bd-e1de-4d4a-a628-fa2b9257137d,0bfe83dc-c65a-41b7-b08d-5593e3d550c0,,,1633000345247.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,3432,9111111111,1633000487600.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,f2402843-f8a8-4b8a-8b20-18ac2d7aa16f,,BERMCUTTINGKATCHA,1200.0,1633000487600.0,,d98a98fc-30bd-40a0-a667-87751f105886,,5acdf6a5-49af-471c-8bc2-9101408ca0c1,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,985271a1-c732-48fa-abad-5f4912ca0128WS/1013/2021-22/000184,1,Working,1630520999000,123456.0,123456.0,01/09/2021 - 01/09/2021,1630520999000
water-services,general,0982d7c3-c7fa-4ac3-a70c-bb4890c24d1cpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000475,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,0982d7c3-c7fa-4ac3-a70c-bb4890c24d1c,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000184,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633000465856.0,,ULB,JLC647,ea9232bd-e1de-4d4a-a628-fa2b9257137d,0bfe83dc-c65a-41b7-b08d-5593e3d550c0,,,1633000345247.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,3432,9111111111,1633000487600.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,f2402843-f8a8-4b8a-8b20-18ac2d7aa16f,,BERMCUTTINGKATCHA,1200.0,1633000487600.0,,d98a98fc-30bd-40a0-a667-87751f105886,,5acdf6a5-49af-471c-8bc2-9101408ca0c1,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,59ef9501-f483-48cc-8d9f-e2cb1c1791daWS/1013/2021-22/000184,1,Working,1633000514552,124000.0,123456.0,01/09/2021 - 30/09/2021,1630520999000
water-services,general,82c1e863-daed-48c3-8c5d-2bd16232651apg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000467,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,82c1e863-daed-48c3-8c5d-2bd16232651a,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000179,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632979486609.0,,ULB,JLC647,eda93191-58b5-4782-84b9-a3010f1795bc,4ec92acb-a179-47f9-b20e-c4bbfe7eb7f1,,,1632979369027.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,23232,9111111111,1632979510927.0,d98a98fc-30bd-40a0-a667-87751f105886,sdfasdf,674c7b18-36e3-4d5e-9dc6-293947c02756,,BERMCUTTINGKATCHA,1200.0,1632979510927.0,,d98a98fc-30bd-40a0-a667-87751f105886,,a3b0f2cb-4e58-4d47-9f75-33ae75b93ae6,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,e89372d4-926f-429d-98d1-f4701ac33268WS/1013/2021-22/000179,1,Working,1632979541912,124000.0,123456.0,01/09/2021 - 30/09/2021,1630520999000
water-services,general,82c1e863-daed-48c3-8c5d-2bd16232651apg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000467,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,82c1e863-daed-48c3-8c5d-2bd16232651a,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000179,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632979486609.0,,ULB,JLC647,eda93191-58b5-4782-84b9-a3010f1795bc,4ec92acb-a179-47f9-b20e-c4bbfe7eb7f1,,,1632979369027.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,23232,9111111111,1632979510927.0,d98a98fc-30bd-40a0-a667-87751f105886,sdfasdf,674c7b18-36e3-4d5e-9dc6-293947c02756,,BERMCUTTINGKATCHA,1200.0,1632979510927.0,,d98a98fc-30bd-40a0-a667-87751f105886,,a3b0f2cb-4e58-4d47-9f75-33ae75b93ae6,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,7f369fd3-a529-4da0-a32f-5fea8009ea7fWS/1013/2021-22/000179,1,Working,1630520999000,123456.0,123456.0,01/09/2021 - 01/09/2021,1630520999000
water-services,general,83c725e7-b84e-4cbe-8a24-bef409d80223pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000479,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,83c725e7-b84e-4cbe-8a24-bef409d80223,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000188,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633002819018.0,,ULB,JLC647,5688fd52-1dc8-42e7-9d07-94557ee99277,9a933c65-bb55-4dc7-a8f2-b234b260ac17,,,1633002692859.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,3432,9111111111,1633002847161.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eafd4f2a-1fea-4c17-bf2c-cb20b8f9a29f,,BERMCUTTINGKATCHA,1200.0,1633002847161.0,,d98a98fc-30bd-40a0-a667-87751f105886,,7a0b7845-b071-41d8-a946-ac990ca51d3f,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,0105ebb2-3294-4a59-8e35-d5e3be13af4dWS/1013/2021-22/000188,1,Working,1633002873944,124000.0,123456.0,01/09/2021 - 30/09/2021,1630520999000
water-services,general,83c725e7-b84e-4cbe-8a24-bef409d80223pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000479,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,83c725e7-b84e-4cbe-8a24-bef409d80223,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000188,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633002819018.0,,ULB,JLC647,5688fd52-1dc8-42e7-9d07-94557ee99277,9a933c65-bb55-4dc7-a8f2-b234b260ac17,,,1633002692859.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,3432,9111111111,1633002847161.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eafd4f2a-1fea-4c17-bf2c-cb20b8f9a29f,,BERMCUTTINGKATCHA,1200.0,1633002847161.0,,d98a98fc-30bd-40a0-a667-87751f105886,,7a0b7845-b071-41d8-a946-ac990ca51d3f,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,06f99961-484d-4557-97d5-4b76a179be61WS/1013/2021-22/000188,1,Working,1630520999000,123456.0,123456.0,01/09/2021 - 01/09/2021,1630520999000
water-services,general,5992165f-37ac-4e5c-9137-9f5c7b35308dpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000459,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,5992165f-37ac-4e5c-9137-9f5c7b35308d,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000173,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632891202544.0,,ULB,JLC647,6fc8acba-5342-4b95-9b90-34549f97bcc9,9937c042-911d-42f6-bfe5-88af93dedefe,,,1632891098582.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,34534,9111111111,1632891219821.0,d98a98fc-30bd-40a0-a667-87751f105886,afdds,663bbeea-da7e-4a07-ba8c-a2fd6b868dae,,BERMCUTTINGKATCHA,1200.0,1632891219821.0,,d98a98fc-30bd-40a0-a667-87751f105886,,b2069eb1-8087-4b89-8f07-56209dc9744a,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,acdace7f-580f-4029-907c-ead681925dacWS/1013/2021-22/000173,1,Working,1632891244062,124000.0,123456.0,01/09/2021 - 29/09/2021,1630520999000
water-services,general,5992165f-37ac-4e5c-9137-9f5c7b35308dpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000459,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,5992165f-37ac-4e5c-9137-9f5c7b35308d,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000173,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632891202544.0,,ULB,JLC647,6fc8acba-5342-4b95-9b90-34549f97bcc9,9937c042-911d-42f6-bfe5-88af93dedefe,,,1632891098582.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,34534,9111111111,1632891219821.0,d98a98fc-30bd-40a0-a667-87751f105886,afdds,663bbeea-da7e-4a07-ba8c-a2fd6b868dae,,BERMCUTTINGKATCHA,1200.0,1632891219821.0,,d98a98fc-30bd-40a0-a667-87751f105886,,b2069eb1-8087-4b89-8f07-56209dc9744a,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,bdfd194a-4a40-402e-b8fd-cf6cd52471b3WS/1013/2021-22/000173,1,Working,1630520999000,123456.0,123456.0,01/09/2021 - 01/09/2021,1630520999000
water-services,general,a8a1f84b-9f2b-4bea-8f2e-31313bee2909pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2021-22/000539,,0.75,0.75,Metered,PENDING_FOR_APPROVAL,,,a8a1f84b-9f2b-4bea-8f2e-31313bee2909,1641067199000.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000173,2,3.0,SUBMIT_APPLICATION,BULKSUPPLY.TREATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULB,JLC647,,,,,1640924121607.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,34534,9111111111,1640924144914.0,47644eac-3c6f-470a-8bfe-0fc8624e06c6,afdds,663bbeea-da7e-4a07-ba8c-a2fd6b868dae,,BERMCUTTINGKATCHA,1200.0,1640924144914.0,,47644eac-3c6f-470a-8bfe-0fc8624e06c6,,de6a9f89-6c3b-4112-ad8f-176ef3e1ec28,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,acdace7f-580f-4029-907c-ead681925dacWS/1013/2021-22/000173,1,Working,1632891244062,124000.0,123456.0,01/09/2021 - 29/09/2021,1630520999000
